Devices,Lane,PercentageCar,AverageDistance,TimeOccupy,Traffic,Speed,Time
51121312100001,11,21,2711,22,46.0,84.97826086956522,2019-09-19 16:09:45
51121312100001,31,21,2711,22,38.0,89.34210526315788,2019-09-19 16:09:45
51121312100001,11,21,2711,22,35.0,96.48571428571428,2019-09-19 16:04:45
51121312100001,31,21,2711,22,39.0,103.74358974358972,2019-09-19 16:04:45
51121312100001,11,21,2711,22,473.0,73.63002114164905,2019-09-19 15:59:45
51121312100001,31,21,2711,22,349.0,107.10601719197709,2019-09-19 15:59:45
51121312100001,11,21,2711,22,43.5,94.36781609195404,2019-09-19 15:54:45
51121312100001,31,21,2711,22,30.5,94.47540983606558,2019-09-19 15:54:45
51121312100001,11,21,2711,22,34.5,81.30434782608695,2019-09-19 15:49:45
51121312100001,31,21,2711,22,35.5,86.19718309859154,2019-09-19 15:49:45
51121312100001,11,21,2711,22,29.5,87.35593220338984,2019-09-19 15:44:45
51121312100001,31,21,2711,22,39.5,87.78481012658226,2019-09-19 15:44:45
51121312100001,11,21,2711,22,39.5,93.30379746835443,2019-09-19 15:39:45
51121312100001,31,21,2711,22,37.5,87.36,2019-09-19 15:39:45
51121312100001,11,21,2711,22,31.5,87.36507936507938,2019-09-19 15:34:45
51121312100001,31,21,2711,22,43.5,91.51724137931036,2019-09-19 15:34:45
51121312100001,11,21,2711,22,40.5,84.64197530864197,2019-09-19 15:29:45
51121312100001,31,21,2711,22,35.5,91.7042253521127,2019-09-19 15:29:45
51121312100001,11,21,2711,22,29.5,81.2542372881356,2019-09-19 15:24:45
51121312100001,31,21,2711,22,33.5,94.61194029850746,2019-09-19 15:24:45
51121312100001,11,21,2711,22,38.5,81.77922077922078,2019-09-19 15:19:45
51121312100001,31,21,2711,22,39.5,96.79746835443036,2019-09-19 15:19:45
51121312100001,11,21,2711,22,37.5,102.30666666666669,2019-09-19 15:14:45
51121312100001,31,21,2711,22,35.5,94.66197183098593,2019-09-19 15:14:45
51121312100001,11,21,2711,22,30.5,103.27868852459015,2019-09-19 15:09:45
51121312100001,31,21,2711,22,41.5,83.08433734939759,2019-09-19 15:09:45
51121312100001,11,21,2711,22,34.5,104.43478260869566,2019-09-19 15:04:45
51121312100001,31,21,2711,22,34.5,88.7391304347826,2019-09-19 15:04:45
51121312100001,11,21,2711,22,456.0,78.73245614035088,2019-09-19 14:59:45
51121312100001,31,21,2711,22,452.0,107.04424778761063,2019-09-19 14:59:45
51121312100001,11,21,2711,22,32.0,91.0,2019-09-19 14:54:44
51121312100001,31,21,2711,22,26.0,79.23076923076924,2019-09-19 14:54:44
51121312100001,11,21,2711,22,29.0,85.3793103448276,2019-09-19 14:49:45
51121312100001,31,21,2711,22,33.0,81.60606060606061,2019-09-19 14:49:45
51121312100001,11,21,2711,22,33.0,74.63636363636364,2019-09-19 14:44:45
51121312100001,31,21,2711,22,29.0,92.86206896551724,2019-09-19 14:44:45
51121312100001,11,21,2711,22,25.0,81.04,2019-09-19 14:39:45
51121312100001,31,21,2711,22,36.0,77.33333333333333,2019-09-19 14:39:45
51121312100001,11,21,2711,22,34.0,95.73529411764706,2019-09-19 14:34:45
51121312100001,31,21,2711,22,28.0,90.17857142857143,2019-09-19 14:34:45
51121312100001,11,21,2711,22,29.0,80.10344827586206,2019-09-19 14:29:46
51121312100001,31,21,2711,22,33.0,80.6969696969697,2019-09-19 14:29:46
51121312100001,11,21,2711,22,29.0,93.10344827586206,2019-09-19 14:24:46
51121312100001,31,21,2711,22,36.0,80.83333333333333,2019-09-19 14:24:46
51121312100001,11,21,2711,22,27.0,93.88888888888887,2019-09-19 14:19:45
51121312100001,31,21,2711,22,36.0,95.16666666666669,2019-09-19 14:19:45
51121312100001,11,21,2711,22,33.0,81.18181818181819,2019-09-19 14:14:45
51121312100001,31,21,2711,22,34.0,85.67647058823529,2019-09-19 14:14:45
51121312100001,11,21,2711,22,27.0,88.33333333333331,2019-09-19 14:09:44
51121312100001,31,21,2711,22,33.0,75.63636363636364,2019-09-19 14:09:44
51121312100001,11,21,2711,22,37.0,92.37837837837836,2019-09-19 14:04:45
51121312100001,31,21,2711,22,35.0,100.25714285714285,2019-09-19 14:04:45
51121312100001,11,21,2711,22,37.0,86.7027027027027,2019-09-19 13:59:45
51121312100001,31,21,2711,22,42.0,90.6904761904762,2019-09-19 13:59:45
51121312100001,11,21,2711,22,28.0,97.28571428571428,2019-09-19 13:54:45
51121312100001,31,21,2711,22,30.0,90.05,2019-09-19 13:54:45
51121312100001,11,21,2711,22,25.0,89.34,2019-09-19 13:49:45
51121312100001,31,21,2711,22,29.0,82.82758620689657,2019-09-19 13:49:45
51121312100001,11,21,2711,22,22.0,82.13636363636364,2019-09-19 13:44:45
51121312100001,31,21,2711,22,31.0,82.0806451612903,2019-09-19 13:44:45
51121312100001,11,21,2711,22,31.0,95.56451612903227,2019-09-19 13:39:45
51121312100001,31,21,2711,22,28.0,98.73214285714286,2019-09-19 13:39:45
51121312100001,11,21,2711,22,27.0,83.83333333333333,2019-09-19 13:34:45
51121312100001,31,21,2711,22,24.0,92.04166666666669,2019-09-19 13:34:45
51121312100001,11,21,2711,22,29.0,85.39655172413794,2019-09-19 13:29:45
51121312100001,31,21,2711,22,21.0,82.19047619047619,2019-09-19 13:29:45
51121312100001,11,21,2711,22,25.0,97.58,2019-09-19 13:24:45
51121312100001,31,21,2711,22,32.0,78.328125,2019-09-19 13:24:45
51121312100001,11,21,2711,22,30.0,91.08333333333331,2019-09-19 13:19:45
51121312100001,31,21,2711,22,33.0,100.3181818181818,2019-09-19 13:19:45
51121312100001,11,21,2711,22,27.0,103.77777777777777,2019-09-19 13:14:45
51121312100001,31,21,2711,22,26.0,100.3653846153846,2019-09-19 13:14:45
51121312100001,11,21,2711,22,23.0,84.15217391304348,2019-09-19 13:09:45
51121312100001,31,21,2711,22,23.0,82.3913043478261,2019-09-19 13:09:45
51121312100001,11,21,2711,22,22.0,98.63636363636364,2019-09-19 13:04:45
51121312100001,31,21,2711,22,26.0,93.76923076923076,2019-09-19 13:04:45
51121312100001,11,21,2711,22,20.0,94.9,2019-09-19 12:59:45
51121312100001,31,21,2711,22,22.0,88.54545454545455,2019-09-19 12:59:45
51121312100001,11,21,2711,22,22.0,76.36363636363636,2019-09-19 12:54:45
51121312100001,31,21,2711,22,32.0,89.140625,2019-09-19 12:54:45
51121312100001,11,21,2711,22,31.0,78.51612903225806,2019-09-19 12:49:45
51121312100001,31,21,2711,22,26.0,90.75,2019-09-19 12:49:45
51121312100001,11,21,2711,22,23.0,83.08695652173913,2019-09-19 12:44:45
51121312100001,31,21,2711,22,22.0,78.81818181818181,2019-09-19 12:44:45
51121312100001,11,21,2711,22,27.0,102.48148148148148,2019-09-19 12:39:46
51121312100001,31,21,2711,22,28.0,87.9107142857143,2019-09-19 12:39:46
51121312100001,11,21,2711,22,27.0,92.85185185185185,2019-09-19 12:34:46
51121312100001,31,21,2711,22,31.0,86.24193548387095,2019-09-19 12:34:46
51121312100001,11,21,2711,22,32.0,87.078125,2019-09-19 12:29:46
51121312100001,31,21,2711,22,23.0,89.69565217391305,2019-09-19 12:29:46
51121312100001,11,21,2711,22,32.0,96.6875,2019-09-19 12:24:45
51121312100001,31,21,2711,22,23.0,85.43478260869566,2019-09-19 12:24:45
51121312100001,11,21,2711,22,27.0,92.77777777777777,2019-09-19 12:19:45
51121312100001,31,21,2711,22,34.0,80.54411764705883,2019-09-19 12:19:45
51121312100001,11,21,2711,22,27.0,80.05555555555556,2019-09-19 12:14:45
51121312100001,31,21,2711,22,31.0,88.08064516129032,2019-09-19 12:14:45
51121312100001,11,21,2711,22,31.0,90.45161290322581,2019-09-19 12:09:45
51121312100001,31,21,2711,22,30.0,100.96666666666668,2019-09-19 12:09:45
51121312100001,11,21,2711,22,31.0,94.59677419354837,2019-09-19 12:04:45
51121312100001,31,21,2711,22,27.0,80.5925925925926,2019-09-19 12:04:45
51121312100001,11,21,2711,22,61.0,92.62295081967213,2019-09-19 11:59:45
51121312100001,31,21,2711,22,60.0,80.38333333333334,2019-09-19 11:59:45
51121312100001,11,21,2711,22,27.5,83.7090909090909,2019-09-19 11:54:45
51121312100001,31,21,2711,22,30.5,94.68852459016394,2019-09-19 11:54:45
51121312100001,11,21,2711,22,35.5,91.19718309859155,2019-09-19 11:49:45
51121312100001,31,21,2711,22,41.5,90.02409638554217,2019-09-19 11:49:45
51121312100001,11,21,2711,22,33.5,102.22388059701493,2019-09-19 11:44:45
51121312100001,31,21,2711,22,31.5,93.74603174603176,2019-09-19 11:44:45
51121312100001,11,21,2711,22,29.5,89.77966101694916,2019-09-19 11:39:45
51121312100001,31,21,2711,22,41.5,84.72289156626506,2019-09-19 11:39:45
51121312100001,11,21,2711,22,41.5,95.02409638554217,2019-09-19 11:34:44
51121312100001,31,21,2711,22,32.5,94.49230769230768,2019-09-19 11:34:44
51121312100001,11,21,2711,22,30.5,87.21311475409836,2019-09-19 11:29:46
51121312100001,31,21,2711,22,28.5,82.3157894736842,2019-09-19 11:29:46
51121312100001,11,21,2711,22,39.5,88.91139240506331,2019-09-19 11:24:46
51121312100001,31,21,2711,22,38.5,76.94805194805195,2019-09-19 11:24:46
51121312100001,11,21,2711,22,35.5,92.15492957746478,2019-09-19 11:19:45
51121312100001,31,21,2711,22,36.5,88.6986301369863,2019-09-19 11:19:45
51121312100001,11,21,2711,22,33.5,106.68656716417914,2019-09-19 11:14:45
51121312100001,31,21,2711,22,38.5,90.77922077922076,2019-09-19 11:14:45
51121312100001,11,21,2711,22,29.5,76.54237288135593,2019-09-19 11:09:45
51121312100001,31,21,2711,22,35.5,88.32394366197181,2019-09-19 11:09:45
51121312100001,11,21,2711,22,32.5,90.78461538461538,2019-09-19 11:04:46
51121312100001,31,21,2711,22,38.5,87.8051948051948,2019-09-19 11:04:46
51121312100001,11,21,2711,22,64.0,80.625,2019-09-19 10:59:46
51121312100001,31,21,2711,22,46.0,93.8695652173913,2019-09-19 10:59:46
51121312100001,11,21,2711,22,34.5,99.17391304347828,2019-09-19 10:54:45
51121312100001,31,21,2711,22,39.5,75.9746835443038,2019-09-19 10:54:45
51121312100001,11,21,2711,22,37.5,82.85333333333334,2019-09-19 10:49:45
51121312100001,31,21,2711,22,36.5,93.57534246575342,2019-09-19 10:49:45
51121312100001,11,21,2711,22,34.5,77.76811594202898,2019-09-19 10:44:45
51121312100001,31,21,2711,22,32.5,86.64615384615385,2019-09-19 10:44:45
51121312100001,11,21,2711,22,37.5,89.96,2019-09-19 10:39:45
51121312100001,31,21,2711,22,37.5,89.04,2019-09-19 10:39:45
51121312100001,11,21,2711,22,31.5,78.76190476190476,2019-09-19 10:34:45
51121312100001,31,21,2711,22,38.5,100.58441558441557,2019-09-19 10:34:45
51121312100001,11,21,2711,22,33.5,93.31343283582086,2019-09-19 10:29:45
51121312100001,31,21,2711,22,34.5,90.01449275362317,2019-09-19 10:29:45
51121312100001,11,21,2711,22,39.5,88.87341772151899,2019-09-19 10:24:45
51121312100001,31,21,2711,22,38.5,97.94805194805195,2019-09-19 10:24:45
51121312100001,11,21,2711,22,36.5,103.34246575342466,2019-09-19 10:19:45
51121312100001,31,21,2711,22,36.5,80.76712328767123,2019-09-19 10:19:45
51121312100001,11,21,2711,22,38.5,101.84415584415585,2019-09-19 10:14:45
51121312100001,31,21,2711,22,39.5,96.87341772151899,2019-09-19 10:14:45
51121312100001,11,21,2711,22,33.5,98.68656716417914,2019-09-19 10:09:45
51121312100001,31,21,2711,22,36.5,89.7945205479452,2019-09-19 10:09:45
51121312100001,11,21,2711,22,31.5,88.69841269841271,2019-09-19 10:04:46
51121312100001,31,21,2711,22,32.5,97.96923076923076,2019-09-19 10:04:46
51121312100001,11,21,2711,22,62.5,86.52,2019-09-19 09:59:46
51121312100001,31,21,2711,22,54.0,93.03703703703705,2019-09-19 09:59:46
51121312100001,11,21,2711,22,30.0,88.1,2019-09-19 09:54:45
51121312100001,31,21,2711,22,31.0,95.06451612903227,2019-09-19 09:54:45
51121312100001,11,21,2711,22,29.0,103.27586206896551,2019-09-19 09:49:45
51121312100001,31,21,2711,22,26.0,96.73076923076924,2019-09-19 09:49:45
51121312100001,11,21,2711,22,26.0,107.42307692307692,2019-09-19 09:44:46
51121312100001,31,21,2711,22,31.0,90.74193548387095,2019-09-19 09:44:46
51121312100001,11,21,2711,22,31.0,108.41935483870968,2019-09-19 09:39:46
51121312100001,31,21,2711,22,31.0,82.96774193548387,2019-09-19 09:39:46
51121312100001,11,21,2711,22,25.0,84.64,2019-09-19 09:34:46
51121312100001,31,21,2711,22,25.0,83.56,2019-09-19 09:34:46
51121312100001,11,21,2711,22,25.0,104.0,2019-09-19 09:29:46
51121312100001,31,21,2711,22,27.0,93.88888888888887,2019-09-19 09:29:46
51121312100001,11,21,2711,22,25.0,88.16,2019-09-19 09:24:46
51121312100001,31,21,2711,22,26.0,88.53846153846153,2019-09-19 09:24:46
51121312100001,11,21,2711,22,26.0,96.42307692307692,2019-09-19 09:19:45
51121312100001,31,21,2711,22,31.0,94.87096774193549,2019-09-19 09:19:45
51121312100001,11,21,2711,22,30.0,90.23333333333332,2019-09-19 09:14:45
51121312100001,31,21,2711,22,28.0,84.53571428571429,2019-09-19 09:14:45
51121312100001,11,21,2711,22,27.0,94.70370370370372,2019-09-19 09:09:45
51121312100001,31,21,2711,22,29.0,86.10344827586206,2019-09-19 09:09:45
51121312100001,11,21,2711,22,29.0,94.86206896551724,2019-09-19 09:04:45
51121312100001,31,21,2711,22,29.0,95.82758620689656,2019-09-19 09:04:45
51121312100001,11,21,2711,22,36.5,88.63013698630138,2019-09-19 08:59:45
51121312100001,31,21,2711,22,31.5,94.33333333333331,2019-09-19 08:59:45
51121312100001,11,21,2711,22,22.0,96.63636363636364,2019-09-19 08:54:46
51121312100001,31,21,2711,22,27.0,81.81481481481481,2019-09-19 08:54:46
51121312100001,11,21,2711,22,25.0,86.52,2019-09-19 08:49:46
51121312100001,31,21,2711,22,22.0,77.68181818181819,2019-09-19 08:49:46
51121312100001,11,21,2711,22,27.0,87.77777777777777,2019-09-19 08:44:46
51121312100001,31,21,2711,22,25.0,94.32,2019-09-19 08:44:46
51121312100001,11,21,2711,22,23.0,93.34782608695652,2019-09-19 08:39:46
51121312100001,31,21,2711,22,23.0,84.30434782608695,2019-09-19 08:39:46
51121312100001,11,21,2711,22,22.0,92.95454545454544,2019-09-19 08:34:46
51121312100001,31,21,2711,22,22.0,87.22727272727273,2019-09-19 08:34:46
51121312100001,11,21,2711,22,25.0,88.88,2019-09-19 08:29:46
51121312100001,31,21,2711,22,28.0,104.0,2019-09-19 08:29:46
51121312100001,11,21,2711,22,26.0,81.92307692307692,2019-09-19 08:24:46
51121312100001,31,21,2711,22,23.0,82.8695652173913,2019-09-19 08:24:46
51121312100001,11,21,2711,22,24.0,89.45833333333331,2019-09-19 08:19:46
51121312100001,31,21,2711,22,28.0,96.85714285714286,2019-09-19 08:19:46
51121312100001,11,21,2711,22,22.0,85.54545454545455,2019-09-19 08:14:46
51121312100001,31,21,2711,22,27.0,90.62962962962965,2019-09-19 08:14:46
51121312100001,11,21,2711,22,25.0,83.64,2019-09-19 08:09:46
51121312100001,31,21,2711,22,22.0,102.6818181818182,2019-09-19 08:09:46
51121312100001,11,21,2711,22,25.0,98.12,2019-09-19 08:04:45
51121312100001,31,21,2711,22,25.0,79.04,2019-09-19 08:04:45
51121312100001,11,21,2711,22,79.0,80.13924050632913,2019-09-19 07:59:45
51121312100001,31,21,2711,22,77.0,82.75324675324677,2019-09-19 07:59:45
51121312100001,11,21,2711,22,19.5,91.8205128205128,2019-09-19 07:54:45
51121312100001,31,21,2711,22,23.5,102.65957446808511,2019-09-19 07:54:45
51121312100001,11,21,2711,22,21.5,96.953488372093,2019-09-19 07:49:45
51121312100001,31,21,2711,22,21.5,100.4186046511628,2019-09-19 07:49:45
51121312100001,11,21,2711,22,21.5,93.53488372093024,2019-09-19 07:44:44
51121312100001,31,21,2711,22,22.5,91.57777777777778,2019-09-19 07:44:44
51121312100001,11,21,2711,22,22.5,95.02222222222224,2019-09-19 07:39:45
51121312100001,31,21,2711,22,23.5,84.40425531914894,2019-09-19 07:39:45
51121312100001,11,21,2711,22,22.5,79.84444444444446,2019-09-19 07:34:45
51121312100001,31,21,2711,22,20.5,99.3658536585366,2019-09-19 07:34:45
51121312100001,11,21,2711,22,23.5,84.1063829787234,2019-09-19 07:29:46
51121312100001,31,21,2711,22,22.5,90.26666666666668,2019-09-19 07:29:46
51121312100001,11,21,2711,22,19.5,88.28205128205127,2019-09-19 07:24:46
51121312100001,31,21,2711,22,23.5,74.34042553191489,2019-09-19 07:24:46
51121312100001,11,21,2711,22,20.5,93.82926829268291,2019-09-19 07:19:46
51121312100001,31,21,2711,22,22.5,87.37777777777778,2019-09-19 07:19:46
51121312100001,11,21,2711,22,20.5,88.51219512195122,2019-09-19 07:14:45
51121312100001,31,21,2711,22,21.5,95.06976744186045,2019-09-19 07:14:45
51121312100001,11,21,2711,22,23.5,93.93617021276596,2019-09-19 07:09:45
51121312100001,31,21,2711,22,22.5,92.95555555555555,2019-09-19 07:09:45
51121312100001,11,21,2711,22,22.5,87.95555555555555,2019-09-19 07:04:46
51121312100001,31,21,2711,22,19.5,89.02564102564102,2019-09-19 07:04:46
51121312100001,11,21,2711,22,61.5,83.48780487804878,2019-09-19 06:59:46
51121312100001,31,21,2711,22,43.0,89.7906976744186,2019-09-19 06:59:46
51121312100001,11,21,2711,22,15.5,94.29032258064517,2019-09-19 06:54:46
51121312100001,31,21,2711,22,15.5,102.12903225806451,2019-09-19 06:54:46
51121312100001,11,21,2711,22,13.5,87.81481481481481,2019-09-19 06:49:46
51121312100001,31,21,2711,22,15.5,94.96774193548387,2019-09-19 06:49:46
51121312100001,11,21,2711,22,15.5,102.41935483870968,2019-09-19 06:44:46
51121312100001,31,21,2711,22,13.5,104.4074074074074,2019-09-19 06:44:46
51121312100001,11,21,2711,22,13.5,95.0,2019-09-19 06:39:46
51121312100001,31,21,2711,22,15.5,92.29032258064517,2019-09-19 06:39:46
51121312100001,11,21,2711,22,13.5,87.29629629629629,2019-09-19 06:34:46
51121312100001,31,21,2711,22,15.5,88.16129032258064,2019-09-19 06:34:46
51121312100001,11,21,2711,22,14.5,76.6206896551724,2019-09-19 06:29:46
51121312100001,31,21,2711,22,15.5,105.03225806451613,2019-09-19 06:29:46
51121312100001,11,21,2711,22,14.5,106.34482758620688,2019-09-19 06:24:46
51121312100001,31,21,2711,22,14.5,104.06896551724138,2019-09-19 06:24:46
51121312100001,11,21,2711,22,13.5,74.62962962962962,2019-09-19 06:19:46
51121312100001,31,21,2711,22,13.5,106.4074074074074,2019-09-19 06:19:46
51121312100001,11,21,2711,22,14.5,86.06896551724138,2019-09-19 06:14:46
51121312100001,31,21,2711,22,15.5,83.70967741935483,2019-09-19 06:14:46
51121312100001,11,21,2711,22,15.5,93.48387096774192,2019-09-19 06:09:46
51121312100001,31,21,2711,22,13.5,91.66666666666669,2019-09-19 06:09:46
51121312100001,11,21,2711,22,13.5,86.0,2019-09-19 06:04:46
51121312100001,31,21,2711,22,13.5,84.85185185185185,2019-09-19 06:04:46
51121312100001,11,21,2711,22,21.0,81.42857142857143,2019-09-19 05:59:46
51121312100001,31,21,2711,22,20.0,91.4,2019-09-19 05:59:46
51121312100001,11,21,2711,22,12.0,103.33333333333331,2019-09-19 05:54:45
51121312100001,31,21,2711,22,12.0,97.0,2019-09-19 05:54:45
51121312100001,11,21,2711,22,12.0,77.66666666666667,2019-09-19 05:49:45
51121312100001,31,21,2711,22,10.0,84.4,2019-09-19 05:49:45
51121312100001,11,21,2711,22,12.0,92.0,2019-09-19 05:44:46
51121312100001,31,21,2711,22,11.0,108.36363636363636,2019-09-19 05:44:46
51121312100001,11,21,2711,22,10.0,94.8,2019-09-19 05:39:46
51121312100001,31,21,2711,22,10.0,93.4,2019-09-19 05:39:46
51121312100001,11,21,2711,22,11.0,108.1818181818182,2019-09-19 05:34:46
51121312100001,31,21,2711,22,11.0,101.27272727272728,2019-09-19 05:34:46
51121312100001,11,21,2711,22,12.0,98.66666666666669,2019-09-19 05:29:46
51121312100001,31,21,2711,22,10.0,94.4,2019-09-19 05:29:46
51121312100001,11,21,2711,22,12.0,109.33333333333331,2019-09-19 05:24:46
51121312100001,31,21,2711,22,11.0,80.36363636363636,2019-09-19 05:24:46
51121312100001,11,21,2711,22,10.0,91.8,2019-09-19 05:19:46
51121312100001,31,21,2711,22,10.0,72.6,2019-09-19 05:19:46
51121312100001,11,21,2711,22,12.0,104.33333333333331,2019-09-19 05:14:45
51121312100001,31,21,2711,22,12.0,98.0,2019-09-19 05:14:45
51121312100001,11,21,2711,22,12.0,78.0,2019-09-19 05:09:45
51121312100001,31,21,2711,22,10.0,85.4,2019-09-19 05:09:45
51121312100001,11,21,2711,22,12.0,83.0,2019-09-19 05:04:46
51121312100001,31,21,2711,22,11.0,90.63636363636364,2019-09-19 05:04:46
51121312100001,11,21,2711,22,43.5,88.88505747126437,2019-09-19 04:59:46
51121312100001,31,21,2711,22,44.5,97.37078651685393,2019-09-19 04:59:46
51121312100001,11,21,2711,22,6.0,98.33333333333331,2019-09-19 04:54:46
